   AX      BX      NX      EX     EPX    Element    DX     DPX    DY     DPY      AY      BY      NY      EY     EPY     DetR     #
 -1.4804 10.1371 20.7588 -.15154 -.23163  SPCB.260 -.0010 -3.E-4 7.0E-4 -5.E-5  1.66351 16.3791 19.1153 -.00580  .00106 -2.E-5 3469
 -1.4804 10.1371 20.7588 -.15154 -.23163 BMN20187A.2 -.0010 -3.E-4 7.0E-4 -5.E-5 1.66351 16.3791 19.1153 -.00580 .00106 -2.E-5 3470
 -2.1105 17.3701 20.7831 -.59540 -.20973  SPCB.261 -.0016 -3.E-4 5.9E-4 -5.E-5  1.20029 10.6116 19.1397 -.00344 9.12E-4 -2.E-5 3471
 -2.1105 17.3701 20.7831 -.59540 -.20973 BMN20187A.3 -.0016 -3.E-4 5.9E-4 -5.E-5 1.20029 10.6116 19.1397 -.00344 9.12E-4 -2.E-5 3472
 -2.7365 27.1333 20.7979 -.99504 -.18772  SPCBE.87 -.0022 -3.E-4 4.9E-4 -5.E-5   .73708 6.71001 19.1781 -.00184 7.21E-4 -2.E-5 3473
 -2.7365 27.1333 20.7979 -.99504 -.18772 BMN20187B.2 -.0022 -3.E-4 4.9E-4 -5.E-5 .73708 6.71001 19.1781 -.00184 7.21E-4 -2.E-5 3474
 -2.7409 27.1333 20.7979 -.99504 -.18788  LL4473   -.0022 -3.E-4 4.9E-4 -5.E-5   .73816 6.71001 19.1781 -.00184 7.22E-4 -2.E-5 3475
 -2.8583 29.2274 20.8000 -1.0652 -.18788  ZSH20187 -.0023 -3.E-4 4.7E-4 -5.E-5   .65205 6.19007 19.1873 -.00155 7.22E-4 -2.E-5 3476
 -2.8710 29.4594 20.8002 -1.0727 -.18788  MOV.173  -.0023 -3.E-4 4.6E-4 -5.E-5   .64273 6.13763 19.1884 -.00152 7.22E-4 -2.E-5 3477
 -2.9210 30.3833 20.8010 -1.1027 -.18788  LL4480   -.0024 -3.E-4 4.6E-4 -5.E-5   .60601 5.93846 19.1926 -.00140 7.22E-4 -2.E-5 3478
 -3.0068 32.0048 20.8024 -1.1540 -.18788 QFN20144B.1 -.0025 -3.E-4 4.4E-4 -5.E-5 .54303 5.62414 19.2001 -.00118 7.22E-4 -2.E-5 3479
 -3.0070 32.0048 20.8024 -1.1540 -.18789  SPCQ.201 -.0025 -3.E-4 4.4E-4 -5.E-5   .54305 5.62414 19.2001 -.00118 7.22E-4 -2.E-5 3480
 -3.0070 32.0048 20.8024 -1.1540 -.18789 QFN20144A -.0025 -3.E-4 4.4E-4 -5.E-5   .54305 5.62414 19.2001 -.00118 7.22E-4 -2.E-5 3481
 2.26048 33.3245 20.8100 -1.2989  .01198 SPCQE.201 -.0026 1.3E-4 4.1E-4 1.1E-5  -.65054 5.78398 19.2478 -8.9E-5 6.24E-4 -2.E-5 3482
 2.26048 33.3245 20.8100 -1.2989 .01198 QFN20144B.2 -.0026 1.3E-4 4.1E-4 1.1E-5 -.65054 5.78398 19.2478 -8.9E-5 6.24E-4 -2.E-5 3483
 2.26048 33.3245 20.8100 -1.2989  .01198 MKQCTR.201 -.0026 1.3E-4 4.1E-4 1.1E-5 -.65054 5.78398 19.2478 -8.9E-5 6.24E-4 -2.E-5 3484
 2.26034 33.3245 20.8100 -1.2989  .01198  LL4490   -.0026 1.3E-4 4.1E-4 1.1E-5  -.65052 5.78398 19.2478 -8.9E-5 6.24E-4 -2.E-5 3485
 2.13247 30.2603 20.8135 -1.2906 .01198 BMN20288B.1 -.0025 1.3E-4 4.2E-4 1.1E-5 -.82216 6.81124 19.2655 3.39E-4 6.24E-4 -2.E-5 3486
 2.12713 30.2603 20.8135 -1.2906  .01175  SPCB.262 -.0025 1.3E-4 4.2E-4 1.1E-5  -.82095 6.81124 19.2655 3.39E-4 6.24E-4 -2.E-5 3487
 2.12713 30.2603 20.8135 -1.2906 .01175 BMN20288A.1 -.0025 1.3E-4 4.2E-4 1.1E-5 -.82095 6.81124 19.2655 3.39E-4 6.24E-4 -2.E-5 3488
 1.76468 22.4213 20.8258 -1.2449  .03387  SPCB.263 -.0023 1.3E-4 4.4E-4 1.2E-5  -1.3159 11.1147 19.3027 -5.5E-4 2.69E-4 -2.E-5 3489
 1.76468 22.4213 20.8258 -1.2449 .03387 BMN20288A.2 -.0023 1.3E-4 4.4E-4 1.2E-5 -1.3159 11.1147 19.3027 -5.5E-4 2.69E-4 -2.E-5 3490
 1.39888 16.0492 20.8427 -1.1547  .05597  SPCB.264 -.0020 1.3E-4 4.6E-4 1.3E-5  -1.8108 17.4118 19.3258 -.00257 -4.3E-5 -2.E-5 3491
 1.39888 16.0492 20.8427 -1.1547 .05597 BMN20288A.3 -.0020 1.3E-4 4.6E-4 1.3E-5 -1.8108 17.4118 19.3258 -.00257 -4.3E-5 -2.E-5 3492
 1.03041 11.1560 20.8668 -1.0200  .07804  SPCBE.88 -.0018 1.3E-4 4.9E-4 1.5E-5  -2.3058 25.7026 19.3410 -.00546 -3.1E-4 -2.E-5 3493
 1.03041 11.1560 20.8668 -1.0200 .07804 BMN20288B.2 -.0018 1.3E-4 4.9E-4 1.5E-5 -2.3058 25.7026 19.3410 -.00546 -3.1E-4 -2.E-5 3494
 1.02841 11.1560 20.8668 -1.0200  .07786  LL4499   -.0018 1.3E-4 4.9E-4 1.5E-5  -2.3012 25.7026 19.3410 -.00546 -3.1E-4 -2.E-5 3495
  .95943 10.4126 20.8723 -.99101  .07786  ZSV20287 -.0017 1.3E-4 5.0E-4 1.5E-5  -2.3928 27.4582 19.3432 -.00558 -3.1E-4 -2.E-5 3496
  .95196 10.3351 20.8729 -.98786  .07786  MOV.174  -.0017 1.3E-4 5.0E-4 1.5E-5  -2.4027 27.6524 19.3434 -.00559 -3.1E-4 -2.E-5 3497
  .92254 10.0362 20.8754 -.97547  .07786  LL4506   -.0017 1.3E-4 5.0E-4 1.5E-5  -2.4418 28.4251 19.3443 -.00564 -3.1E-4 -2.E-5 3498
   AX      BX      NX      EX     EPX    Element    DX     DPX    DY     DPY      AY      BY      NY      EY     EPY     DetR     #
 .87202 9.54468 20.8799 -.95418  .07786 QDX20225B.1 -.0016 1.3E-4 5.1E-4 1.5E-5 -2.5089 29.7811 19.3458 -.00573 -3.1E-4 -2.E-5 3499
  .87190 9.54468 20.8799 -.95418  .07785  SPCQ.202 -.0016 1.3E-4 5.1E-4 1.5E-5  -2.5085 29.7811 19.3458 -.00573 -3.1E-4 -2.E-5 3500
  .87190 9.54468 20.8799 -.95418  .07785 QDX20225A -.0016 1.3E-4 5.1E-4 1.5E-5  -2.5085 29.7811 19.3458 -.00573 -3.1E-4 -2.E-5 3501
 -.89543 9.58146 20.9099 -.95575 -.07973 SPCQE.202 -.0016 -1.E-4 4.7E-4 -6.E-5  2.57771 29.6497 19.3546 -.00539 6.54E-4 -2.E-5 3502
 -.89543 9.58146 20.9099 -.95575 -.07973 QDX20225B.2 -.0016 -1.E-4 4.7E-4 -6.E-5 2.57771 29.6497 19.3546 -.00539 6.54E-4 -2.E-5 3503
 -.89543 9.58146 20.9099 -.95575 -.07973 MKQCTR.202 -.0016 -1.E-4 4.7E-4 -6.E-5 2.57771 29.6497 19.3546 -.00539 6.54E-4 -2.E-5 3504
 -.89555 9.58146 20.9099 -.95575 -.07974  LL4516   -.0016 -1.E-4 4.7E-4 -6.E-5  2.57808 29.6497 19.3546 -.00539 6.54E-4 -2.E-5 3505
 -1.0268 10.9230 20.9208 -1.0113 -.07974 BMN20389B.1 -.0017 -1.E-4 4.3E-4 -6.E-5 2.39810 26.1768 19.3586 -.00489 6.54E-4 -2.E-5 3506
 -1.0286 10.9230 20.9208 -1.0113 -.07991  SPCB.265 -.0017 -1.E-4 4.3E-4 -6.E-5  2.40249 26.1768 19.3586 -.00489 6.55E-4 -2.E-5 3507
 -1.0286 10.9230 20.9208 -1.0113 -.07991 BMN20389A.1 -.0017 -1.E-4 4.3E-4 -6.E-5 2.40249 26.1768 19.3586 -.00489 6.55E-4 -2.E-5 3508
 -1.4044 15.8238 20.9453 -1.1497 -.05784  SPCB.266 -.0020 -1.E-4 3.1E-4 -6.E-5  1.88148 17.5492 19.3735 -.00569 9.21E-4 -2.E-5 3509
 -1.4044 15.8238 20.9453 -1.1497 -.05784 BMN20389A.2 -.0020 -1.E-4 3.1E-4 -6.E-5 1.88148 17.5492 19.3735 -.00569 9.21E-4 -2.E-5 3510
 -1.7775 22.2331 20.9624 -1.2437 -.03574  SPCB.267 -.0022 -1.E-4 1.8E-4 -6.E-5  1.36047 11.0201 19.3967 -.00563  .00123 -2.E-5 3511
 -1.7775 22.2331 20.9624 -1.2437 -.03574 BMN20389A.3 -.0022 -1.E-4 1.8E-4 -6.E-5 1.36047 11.0201 19.3967 -.00563 .00123 -2.E-5 3512
 -2.1472 30.1386 20.9748 -1.2931 -.01362  SPCBE.89 -.0025 -1.E-4 6.0E-5 -6.E-5   .83947 6.58961 19.4346 -.00445  .00158 -2.E-5 3513
 -2.1472 30.1386 20.9748 -1.2931 -.01362 BMN20389B.2 -.0025 -1.E-4 6.0E-5 -6.E-5 .83947 6.58961 19.4346 -.00445  .00158 -2.E-5 3514
 -2.1522 30.1386 20.9748 -1.2931 -.01383  LL4525   -.0025 -1.E-4 6.0E-5 -6.E-5   .84056 6.58961 19.4346 -.00445  .00158 -2.E-5 3515
 -2.2221 31.7746 20.9767 -1.2983 -.01383  ZSH20388 -.0025 -1.E-4 3.7E-5 -6.E-5   .74370 5.99710 19.4441 -.00383  .00158 -2.E-5 3516
 -2.2297 31.9549 20.9769 -1.2988 -.01383  MOV.175  -.0026 -1.E-4 3.4E-5 -6.E-5   .73321 5.93728 19.4452 -.00377  .00158 -2.E-5 3517
 -2.2595 32.6709 20.9777 -1.3010 -.01383  LL4532   -.0026 -1.E-4 2.4E-5 -6.E-5   .69191 5.70998 19.4496 -.00350  .00158 -2.E-5 3518
 -2.3106 33.9211 20.9790 -1.3047 -.01383 QFN20345B.1 -.0026 -1.E-4 7.4E-6 -6.E-5 .62106 5.35081 19.4574 -.00305  .00158 -2.E-5 3519
 -2.3101 33.9211 20.9790 -1.3047 -.01381  SPCQ.203 -.0026 -1.E-4 7.4E-6 -6.E-5   .62099 5.35081 19.4574 -.00305  .00158 -2.E-5 3520
 -2.3101 33.9211 20.9790 -1.3047 -.01381 QFN20345A -.0026 -1.E-4 7.4E-6 -6.E-5   .62099 5.35081 19.4574 -.00305  .00158 -2.E-5 3521
 3.05571 32.6031 20.9864 -1.1619  .18719 SPCQE.203 -.0025 3.0E-4 -1.E-4 -7.E-5  -.53210 5.21864 19.5090 -6.8E-4  .00129 -2.E-5 3522
 3.05571 32.6031 20.9864 -1.1619  .18719 QFN20345B.2 -.0025 3.0E-4 -1.E-4 -7.E-5 -.53210 5.21864 19.5090 -6.8E-4 .00129 -2.E-5 3523
 3.05571 32.6031 20.9864 -1.1619  .18719 MKQCTR.203 -.0025 3.0E-4 -1.E-4 -7.E-5 -.53210 5.21864 19.5090 -6.8E-4  .00129 -2.E-5 3524
 3.05617 32.6031 20.9864 -1.1619  .18720  LL4542   -.0025 3.0E-4 -1.E-4 -7.E-5  -.53217 5.21864 19.5090 -6.8E-4  .00129 -2.E-5 3525
 2.83494 28.4937 20.9900 -1.0316  .18720 BMN20490B.1 -.0023 3.0E-4 -1.E-4 -7.E-5 -.70369 6.08072 19.5288 2.70E-4 .00129 -2.E-5 3526
 2.83052 28.4937 20.9900 -1.0316  .18704  SPCB.268 -.0023 3.0E-4 -1.E-4 -7.E-5  -.70275 6.08072 19.5288 2.70E-4  .00129 -2.E-5 3527
 2.83052 28.4937 20.9900 -1.0316  .18704 BMN20490A.1 -.0023 3.0E-4 -1.E-4 -7.E-5 -.70275 6.08072 19.5288 2.70E-4 .00129 -2.E-5 3528
 2.19780 18.3656 21.0041 -.63335  .20906  SPCB.269 -.0016 3.0E-4 -3.E-4 -7.E-5  -1.1975 9.90768 19.5705  .00306  .00149 -2.E-5 3529
 2.19780 18.3656 21.0041 -.63335  .20906 BMN20490A.2 -.0016 3.0E-4 -3.E-4 -7.E-5 -1.1975 9.90768 19.5705 .00306  .00149 -2.E-5 3530
 1.56090 10.7947 21.0269 -.19085  .23097  SPCB.270 -.0010 3.0E-4 -4.E-4 -7.E-5  -1.6923 15.7275 19.5963  .00663  .00164 -2.E-5 3531
 1.56090 10.7947 21.0269 -.19085  .23097 BMN20490A.3 -.0010 3.0E-4 -4.E-4 -7.E-5 -1.6923 15.7275 19.5963 .00663  .00164 -2.E-5 3532
  .92104 5.79546 21.0679  .29568  .25277  SPCBE.90 -4.E-4 3.0E-4 -6.E-4 -7.E-5  -2.1871 23.5403 19.6130  .01069  .00175 -2.E-5 3533
  .92104 5.79546 21.0679  .29568  .25277 BMN20490B.2 -4.E-4 3.0E-4 -6.E-4 -7.E-5 -2.1871 23.5403 19.6130 .01069  .00175 -2.E-5 3534
  .92009 5.79546 21.0679  .29568  .25282  LL4551   -4.E-4 3.1E-4 -6.E-4 -7.E-5  -2.1832 23.5403 19.6130  .01069  .00175 -2.E-5 3535
  .80093 5.15180 21.0788  .39013  .25282  ZSV20488 -3.E-4 3.1E-4 -6.E-4 -7.E-5  -2.2748 25.2076 19.6155  .01137  .00175 -2.E-5 3536
  .78802 5.08745 21.0800  .40035  .25282  MOV.176  -3.E-4 3.1E-4 -6.E-4 -7.E-5  -2.2847 25.3923 19.6157  .01145  .00175 -2.E-5 3537
  .73720 4.84418 21.0851  .44063  .25282  LL4558   -3.E-4 3.1E-4 -6.E-4 -7.E-5  -2.3238 26.1274 19.6167  .01173  .00175 -2.E-5 3538
  .64968 4.46320 21.0946  .50999  .25282 QDN20445B.1 -2.E-4 3.1E-4 -6.E-4 -7.E-5 -2.3911 27.4226 19.6183 .01223  .00175 -2.E-5 3539
  .64950 4.46320 21.0946  .50999  .25284  SPCQ.204 -2.E-4 3.1E-4 -6.E-4 -7.E-5  -2.3900 27.4226 19.6183  .01223  .00174 -2.E-5 3540
  .64950 4.46320 21.0946  .50999  .25284 QDN20445A -2.E-4 3.1E-4 -6.E-4 -7.E-5  -2.3900 27.4226 19.6183  .01223  .00174 -2.E-5 3541
 -.64847 4.46144 21.1696 1.11648  .40185 SPCQE.204 4.3E-4 3.3E-4 -7.E-4 4.6E-5  2.78683 26.5578 19.6290  .01325 -7.4E-4 -2.E-5 3542
 -.64847 4.46144 21.1696 1.11648  .40185 QDN20445B.2 4.3E-4 3.3E-4 -7.E-4 4.6E-5 2.78683 26.5578 19.6290 .01325 -7.4E-4 -2.E-5 3543
 -.64847 4.46144 21.1696 1.11648  .40185 MKQCTR.204 4.3E-4 3.3E-4 -7.E-4 4.6E-5 2.78683 26.5578 19.6290  .01325 -7.4E-4 -2.E-5 3544
 -.64864 4.46144 21.1696 1.11648  .40189  LL4568   4.3E-4 3.3E-4 -7.E-4 4.6E-5  2.78788 26.5578 19.6290  .01325 -7.4E-4 -2.E-5 3545
 -.78389 5.06983 21.1838 1.28702  .40189 SDA20523B.1 5.7E-4 3.3E-4 -6.E-4 4.6E-5 2.64759 24.2494 19.6316 .01292 -7.4E-4 -2.E-5 3546
 -.78389 5.06983 21.1838 1.28702  .40189 SDA20523A 5.7E-4 3.3E-4 -6.E-4 4.6E-5  2.64759 24.2494 19.6316  .01292 -7.4E-4 -2.E-5 3547
 -1.0089 6.32464 21.2035 1.56827  .40238 SDA20523B.2 8.0E-4 3.3E-4 -6.E-4 4.6E-5 2.42343 20.6998 19.6366 .01237 -7.4E-4 -1.E-5 3548
 -1.0089 6.32464 21.2035 1.56827  .40238  SPCA.52  8.0E-4 3.3E-4 -6.E-4 4.6E-5  2.42343 20.6998 19.6366  .01237 -7.4E-4 -1.E-5 3549
 -1.0089 6.32464 21.2035 1.56827  .40238  LL0.141  8.0E-4 3.3E-4 -6.E-4 4.6E-5  2.42343 20.6998 19.6366  .01237 -7.4E-4 -1.E-5 3550
 -1.5194 10.3700 21.2352 2.21154  .40238  SPC.134   .0013 3.3E-4 -5.E-4 4.6E-5  1.89218 13.7949 19.6517  .01111 -7.4E-4 -1.E-5 3551
 -1.5194 10.3700 21.2352 2.21154  .40238  LL4576    .0013 3.3E-4 -5.E-4 4.6E-5  1.89218 13.7949 19.6517  .01111 -7.4E-4 -1.E-5 3552
 -1.6981 12.1718 21.2431 2.43668  .40238  ZSH20589  .0015 3.3E-4 -5.E-4 4.6E-5  1.70624 11.7797 19.6587  .01066 -7.4E-4 -1.E-5 3553
 -1.7110 12.3099 21.2437 2.45297  .40238  MOV.177   .0015 3.3E-4 -5.E-4 4.6E-5  1.69279 11.6421 19.6592  .01063 -7.4E-4 -1.E-5 3554
 -1.7619 12.8638 21.2457 2.51709  .40238  LL4581    .0016 3.3E-4 -5.E-4 4.6E-5  1.63983 11.1105 19.6615  .01051 -7.4E-4 -1.E-5 3555
 -1.8473 13.8296 21.2489 2.62468  .40238 QFX20545B.1 .0017 3.3E-4 -5.E-4 4.6E-5 1.55098 10.2567 19.6654  .01029 -7.4E-4 -1.E-5 3556
 -1.8479 13.8296 21.2489 2.62468  .40250  SPCQ.205  .0017 3.3E-4 -5.E-4 4.6E-5  1.55147 10.2567 19.6654  .01029 -7.4E-4 -1.E-5 3557
 -1.8479 13.8296 21.2489 2.62468  .40250 QFX20545A  .0017 3.3E-4 -5.E-4 4.6E-5  1.55147 10.2567 19.6654  .01029 -7.4E-4 -1.E-5 3558
  .02211 16.4025 21.2625 2.91433  .02858 SPCQE.205  .0019 7.6E-5 -5.E-4 -2.E-5   .10627 8.18191 19.6892  .01018 6.00E-4 -1.E-5 3559
  .02211 16.4025 21.2625 2.91433  .02858 QFX20545B.2 .0019 7.6E-5 -5.E-4 -2.E-5  .10627 8.18191 19.6892  .01018 6.00E-4 -1.E-5 3560
  .02211 16.4025 21.2625 2.91433  .02858 MKQCTR.205 .0019 7.6E-5 -5.E-4 -2.E-5   .10627 8.18191 19.6892  .01018 6.00E-4 -1.E-5 3561
  .02133 16.4025 21.2625 2.91433  .02872  LL4591    .0019 7.6E-5 -5.E-4 -2.E-5   .10666 8.18191 19.6892  .01018 6.00E-4 -1.E-5 3562
 -.00414 16.3953 21.2665 2.92629  .02872 SFA20623B.1 .0020 7.6E-5 -5.E-4 -2.E-5  .05504 8.11438 19.6974  .01044 6.00E-4 -1.E-5 3563
 -.00413 16.3953 21.2665 2.92629  .02872 SFA20623A  .0020 7.6E-5 -5.E-4 -2.E-5   .05504 8.11438 19.6974  .01044 6.00E-4 -1.E-5 3564
   AX      BX      NX      EX     EPX    Element    DX     DPX    DY     DPY      AY      BY      NY      EY     EPY     DetR     #
 -.02924 16.4188 21.2733 2.94525  .02557 SFA20623B.2 .0020 7.5E-5 -5.E-4 -2.E-5 -.04016 8.10396 19.7111  .01088 6.11E-4 -8.E-6 3565
 -.02923 16.4188 21.2733 2.94525  .02557  LL4599    .0020 7.5E-5 -5.E-4 -2.E-5  -.04017 8.10396 19.7111  .01088 6.11E-4 -8.E-6 3566
 -.05468 16.4538 21.2774 2.95590  .02557 QFX20646B.1 .0021 7.5E-5 -5.E-4 -2.E-5 -.09178 8.15906 19.7193  .01114 6.11E-4 -8.E-6 3567
 -.05473 16.4538 21.2774 2.95590  .02558  SPCQ.206  .0021 7.5E-5 -5.E-4 -2.E-5  -.09176 8.15906 19.7193  .01114 6.11E-4 -8.E-6 3568
 -.05473 16.4538 21.2774 2.95590  .02558 QFX20646A  .0021 7.5E-5 -5.E-4 -2.E-5  -.09176 8.15906 19.7193  .01114 6.11E-4 -8.E-6 3569
 1.83227 13.9490 21.2909 2.73214 -.35840 SPCQE.206  .0020 -2.E-4 -6.E-4 -9.E-5  -1.5281 10.1864 19.7432  .01304  .00220 -8.E-6 3570
 1.83227 13.9490 21.2909 2.73214 -.35840 QFX20646B.2 .0020 -2.E-4 -6.E-4 -9.E-5 -1.5281 10.1864 19.7432  .01304  .00220 -8.E-6 3571
 1.83227 13.9490 21.2909 2.73214 -.35840 MKQCTR.206 .0020 -2.E-4 -6.E-4 -9.E-5  -1.5281 10.1864 19.7432  .01304  .00220 -8.E-6 3572
 1.83224 13.9490 21.2909 2.73214 -.35839  LL0.142   .0020 -2.E-4 -6.E-4 -9.E-5  -1.5280 10.1864 19.7432  .01304  .00220 -8.E-6 3573
 1.33247 8.88554 21.3139 2.15902 -.35839  SPC.135   .0017 -2.E-4 -7.E-4 -9.E-5  -2.0519 15.9144 19.7633  .01670  .00220 -8.E-6 3574
 1.33247 8.88554 21.3139 2.15902 -.35839  LL4608    .0017 -2.E-4 -7.E-4 -9.E-5  -2.0519 15.9144 19.7633  .01670  .00220 -8.E-6 3575
 1.11457 7.17849 21.3278 1.90914 -.35839 SDB20723B.1 .0015 -2.E-4 -8.E-4 -9.E-5 -2.2803 18.9366 19.7697  .01829  .00220 -8.E-6 3576
 1.11456 7.17849 21.3278 1.90914 -.35839 SDB20723A  .0015 -2.E-4 -8.E-4 -9.E-5  -2.2803 18.9366 19.7697  .01829  .00220 -8.E-6 3577
  .89214 5.77400 21.3451 1.65882 -.35722 SDB20723B.2 .0014 -2.E-4 -8.E-4 -9.E-5 -2.4947 22.2792 19.7751  .01989  .00218 -2.E-5 3578
  .89213 5.77400 21.3451 1.65882 -.35722  LL4616    .0014 -2.E-4 -8.E-4 -9.E-5  -2.4947 22.2792 19.7751  .01989  .00218 -2.E-5 3579
  .80504 5.29879 21.3532 1.55885 -.35722  ZSV20789  .0013 -2.E-4 -9.E-4 -9.E-5  -2.5855 23.7017 19.7770  .02053  .00218 -2.E-5 3580
  .79245 5.23409 21.3544 1.54439 -.35722  MOV.178   .0013 -2.E-4 -9.E-4 -9.E-5  -2.5986 23.9116 19.7773  .02062  .00218 -2.E-5 3581
  .74284 4.98922 21.3594 1.48745 -.35722  LL4621    .0013 -2.E-4 -9.E-4 -9.E-5  -2.6504 24.7489 19.7783  .02098  .00218 -2.E-5 3582
  .65740 4.60457 21.3685 1.38938 -.35722 QDN20746B.1 .0012 -2.E-4 -9.E-4 -9.E-5 -2.7394 26.2295 19.7801  .02160  .00218 -2.E-5 3583
  .65732 4.60457 21.3685 1.38938 -.35719  SPCQ.207  .0012 -2.E-4 -9.E-4 -9.E-5  -2.7390 26.2295 19.7801  .02160  .00218 -2.E-5 3584
  .65732 4.60457 21.3685 1.38938 -.35719 QDN20746A  .0012 -2.E-4 -9.E-4 -9.E-5  -2.7390 26.2295 19.7801  .02160  .00218 -2.E-5 3585
 -.64970 4.59155 21.4411  .92360 -.14529 SPCQE.207  .0011 2.2E-5 -9.E-4 7.5E-5  2.36813 27.0378 19.7908  .02176 -.00204 -2.E-5 3586
 -.64970 4.59155 21.4411  .92360 -.14529 QDN20746B.2 .0011 2.2E-5 -9.E-4 7.5E-5 2.36813 27.0378 19.7908  .02176 -.00204 -2.E-5 3587
 -.64970 4.59155 21.4411  .92360 -.14529 MKQCTR.207 .0011 2.2E-5 -9.E-4 7.5E-5  2.36813 27.0378 19.7908  .02176 -.00204 -2.E-5 3588
 -.64978 4.59155 21.4411  .92360 -.14528  LL4631    .0011 2.2E-5 -9.E-4 7.5E-5  2.36860 27.0378 19.7908  .02176 -.00204 -2.E-5 3589
 -.86620 5.65076 21.4630  .82208 -.14528 BMN20891B.1 .0011 2.2E-5 -9.E-4 7.5E-5 2.19778 23.8473 19.7952  .02028 -.00204 -2.E-5 3590
 -.86721 5.65076 21.4630  .82208 -.14513  SPCB.271  .0011 2.3E-5 -9.E-4 7.5E-5  2.20205 23.8473 19.7952  .02028 -.00204 -2.E-5 3591
 -.86721 5.65076 21.4630  .82208 -.14513 BMN20891A.1 .0011 2.3E-5 -9.E-4 7.5E-5 2.20205 23.8473 19.7952  .02028 -.00204 -2.E-5 3592
 -1.4893 10.3976 21.5054  .55154 -.12347  SPCB.272  .0012 2.2E-5 -7.E-4 7.4E-5  1.70807 15.9722 19.8116  .01511 -.00191 -2.E-5 3593
 -1.4893 10.3976 21.5054  .55154 -.12347 BMN20891A.2 .0012 2.2E-5 -7.E-4 7.4E-5 1.70807 15.9722 19.8116  .01511 -.00191 -2.E-5 3594
 -2.1085 17.6450 21.5291  .32468 -.10176  SPCB.273  .0012 2.2E-5 -6.E-4 7.3E-5  1.21409 10.0869 19.8370  .01044 -.00173 -2.E-5 3595
 -2.1085 17.6450 21.5291  .32468 -.10176 BMN20891A.3 .0012 2.2E-5 -6.E-4 7.3E-5 1.21409 10.0869 19.8370  .01044 -.00173 -2.E-5 3596
 -2.7238 27.3791 21.5437  .14160 -.08000  SPCBE.91  .0012 2.2E-5 -4.E-4 7.1E-5   .72011 6.19139 19.8780  .00653 -.00152 -2.E-5 3597
 -2.7238 27.3791 21.5437  .14160 -.08000 BMN20891B.2 .0012 2.2E-5 -4.E-4 7.1E-5  .72011 6.19139 19.8780  .00653 -.00152 -2.E-5 3598
 -2.7287 27.3791 21.5437  .14160 -.07997  LL4640    .0012 2.3E-5 -4.E-4 7.1E-5   .72122 6.19139 19.8780  .00653 -.00152 -2.E-5 3599
 -2.8441 29.4633 21.5458  .11168 -.07997  ZSH20890  .0012 2.3E-5 -4.E-4 7.1E-5   .62940 5.68626 19.8881  .00594 -.00152 -2.E-5 3600
 -2.8566 29.6942 21.5460  .10844 -.07997  MOV.179   .0012 2.3E-5 -4.E-4 7.1E-5   .61945 5.63569 19.8892  .00587 -.00152 -2.E-5 3601
 -2.9058 30.6133 21.5469  .09569 -.07997  LL4647    .0013 2.3E-5 -4.E-4 7.1E-5   .58029 5.44433 19.8938  .00562 -.00152 -2.E-5 3602
 -2.9901 32.2262 21.5482  .07380 -.07997 QFN20846B.1 .0013 2.3E-5 -4.E-4 7.1E-5  .51313 5.14522 19.9020  .00518 -.00152 -2.E-5 3603
 -2.9894 32.2262 21.5482  .07380 -.07997  SPCQ.208  .0013 2.3E-5 -4.E-4 7.1E-5   .51300 5.14522 19.9020  .00518 -.00152 -2.E-5 3604
 -2.9894 32.2262 21.5482  .07380 -.07997 QFN20846A  .0013 2.3E-5 -4.E-4 7.1E-5   .51300 5.14522 19.9020  .00518 -.00152 -2.E-5 3605
 2.30662 33.4332 21.5557 -.05894 -.08118 SPCQE.208  .0011 -2.E-4 -3.E-4 1.7E-5  -.63625 5.32847 19.9541  .00324 -8.6E-4 -2.E-5 3606
 2.30662 33.4332 21.5557 -.05894 -.08118 QFN20846B.2 .0011 -2.E-4 -3.E-4 1.7E-5 -.63625 5.32847 19.9541  .00324 -8.6E-4 -2.E-5 3607
 2.30662 33.4332 21.5557 -.05894 -.08118 MKQCTR.208 .0011 -2.E-4 -3.E-4 1.7E-5  -.63625 5.32847 19.9541  .00324 -8.6E-4 -2.E-5 3608
 2.30742 33.4332 21.5557 -.05894 -.08118  LL4657    .0011 -2.E-4 -3.E-4 1.7E-5  -.63637 5.32847 19.9541  .00324 -8.6E-4 -2.E-5 3609
 2.17547 30.3062 21.5592 -.11544 -.08118 BMN20992B.1 .0010 -2.E-4 -3.E-4 1.7E-5 -.82030 6.34457 19.9732  .00262 -8.6E-4 -2.E-5 3610
 2.17036 30.3062 21.5592 -.11544 -.08120  SPCB.274  .0010 -2.E-4 -3.E-4 1.7E-5  -.81923 6.34457 19.9732  .00262 -8.6E-4 -2.E-5 3611
 2.17036 30.3062 21.5592 -.11544 -.08120 BMN20992A.1 .0010 -2.E-4 -3.E-4 1.7E-5 -.81923 6.34457 19.9732  .00262 -8.6E-4 -2.E-5 3612
 1.79608 22.3163 21.5716 -.25662 -.05934  SPCB.275 6.7E-4 -2.E-4 -2.E-4 1.6E-5  -1.3497 10.7129 20.0125  .00205 -6.0E-4 -2.E-5 3613
